7.147852825318865566e-01 6.465341212609951871e-01
-5.580716803524248260e-01 5.930351057760510081e-01
5.484302300418719689e-02 4.971060693064552893e-01
-8.060281257004460187e-01 5.420619882335135920e-01
7.692767214638323026e-01 -1.479143251078038901e-01
-7.561490865701909758e-01 3.514455437674433025e-01
-7.964185749469938624e-01 6.268205227825143222e-01
9.805536454467493890e-01 4.013547427264888556e-01
-6.783069958394236654e-01 2.144836478219029896e-01
-3.903780783093204754e-01 -3.017237383238269288e-02
-2.887518475189396749e-01 -2.542396531458934739e-02
-9.532049714691441800e-01 -9.149160578928994259e-01
-2.988413716968068012e-01 -1.478836009674955321e-02
6.969947581826345662e-01 -5.364506158790318668e-01
6.987891393488152580e-01 9.835156172557180110e-02
-2.955120582964845255e-01 -8.742759180502046590e-03
-3.361095175542008207e-01 -8.358057876913260742e-02
-9.442143044460753476e-01 -9.138809357712056602e-01
-3.015559804389318366e-01 -2.450511908972763386e-02
6.627434674320001884e-01 -4.606484796986864971e-01
-3.252936802287107465e-01 -2.484132932502765012e-01
-3.281023816737582699e-01 -6.395882046710954505e-02
-9.547315034282541912e-01 -9.130800799331777462e-01
-3.218126407561925362e-01 -4.613775700007916036e-02
-3.076433664979947302e-01 -3.217261330461940183e-02
-4.032256985891125023e-01 3.988835521030661413e-01
6.199027664765416334e-01 -9.890631191941261502e-01
-5.996802629827999720e-01 1.536010467698352144e-01
8.734252847393226826e-01 4.848641043437055265e-01
7.998412513417164638e-01 -6.661299716266990689e-01
-6.042032485614921011e-01 5.079881984703649156e-01
6.322474853761158586e-01 6.205168168454282540e-01
9.292877191841816265e-01 4.973705007209694440e-01
1.586241630016159698e-01 5.781040308816834949e-01
4.293788001777347763e-01 6.370277239223282040e-01
8.029214474484041020e-01 -5.470789614497946207e-01
-7.042007564009968856e-01 4.139453342216452558e-01
7.376897319534109210e-01 -1.804340499423684463e-02
7.320615352960051503e-01 -1.469619213675184000e-01
7.959486344915511769e-01 -6.655872588658471312e-01
5.080600234315517660e-01 6.319441484182981572e-01
-7.622532206892478346e-01 4.841391278242247465e-01
7.556530598146655731e-01 -8.737852377502519641e-01
6.741787431289594235e-01 2.319870317681693717e-01
-6.963691363050816818e-01 7.621449257051993165e-02
-4.610583615790364576e-02 4.127676500844902341e-01
9.850346286732640788e-01 -9.590150419407506011e-01
-6.665512875227979084e-01 2.087796340634529013e-02
-7.396133290607200816e-01 2.708559082865107381e-01
-7.254652741000049421e-01 1.948158462263299695e-01
-7.486688804258603280e-01 3.789954156593842161e-01
1.100770417954533009e-02 4.143873129940639499e-01
8.081768542761735841e-01 -7.736587067175904053e-01
5.637146030884880865e-01 5.174112813741122974e-01
8.928200229170101254e-01 -2.221855260397642695e-03
-8.391307813545845207e-02 4.073930195565220735e-01
4.737288866543813981e-01 5.250790523733595005e-01
4.706316688733847009e-02 2.980842753288844849e-01
4.237473386701977596e-01 5.242473000527768656e-01
-7.509498330607962124e-01 3.985247077722846587e-01
8.362026426814863633e-01 -6.970171344751567855e-01
8.641301026457722800e-01 -5.270167191541099694e-01
7.918389179223253027e-01 5.164284940444379135e-01
8.234722195019916757e-01 -1.798178890390207396e-01
-2.671119183930439345e-01 3.987845912370627799e-01
9.049412615258365378e-01 2.951476423989973785e-01
-7.800679118261062417e-01 4.082389631022532717e-01
-1.303290625690056714e-01 4.114162403763337306e-01
5.499442511655616705e-02 -2.247521770337814750e-01
7.266556977958162911e-01 -5.883974883875953132e-02
-8.932309597946765933e-01 7.132757919844425754e-01
-4.629004591861574092e-02 5.468556630555925224e-01
4.685117214468967894e-01 6.786373698817236289e-01
6.894444211879116047e-01 7.520580700381220840e-01
7.633782405836984086e-01 -5.810968637244888768e-01
-9.848200848344372815e-01 -3.801444592873215456e-02
5.165826202853325277e-01 -5.398601205930071423e-01
6.834474329859175912e-01 -3.643310806068233987e-01
-3.786517630303865012e-02 3.016202959511886661e-01
9.507458554832837194e-02 8.503825463340410895e-01
-8.592996286762379921e-01 -1.985641770720756316e-01
5.520019307887837900e-01 2.220957725956174134e-01
7.241676950652522482e-01 2.573247541160686991e-01
6.905283021277588418e-01 2.206489986743395137e-01
4.320907987330284694e-01 6.636510403831719085e-02
6.898323525460847705e-01 2.651969131867747409e-01
4.022460734349381228e-01 3.293565607591031341e-02
-9.524418059103783030e-01 9.578512124456095567e-01
7.151998415579177149e-01 2.501508058949915014e-01
-8.304884999179442673e-01 9.869657982544056685e-01
6.914114482577744525e-01 2.232584630184658581e-01
3.773075658866124060e-01 7.940147305347533546e-04
-8.494910443138525835e-01 9.863457873376549889e-01
-6.254634211888430162e-01 1.076808331863478019e-01
8.341517361500140337e-01 -8.624351744549605403e-01
-6.343103182499951753e-01 -7.018318057376227159e-02
-6.176772351353896351e-01 1.170873157191226754e-01
6.805067431542273226e-01 -9.781954072705478787e-01
5.988108510565468556e-01 -9.799239845836635876e-01
5.400633495136857309e-01 -9.767484177553282798e-01
6.603580752033439971e-01 2.241769758648904931e-01
-4.584119510262625319e-01 -9.258674766363688136e-01
8.181463674548927756e-01 -9.032530668465053036e-01
-6.780274695332348944e-01 1.333274642626596229e-01
7.079416015265878048e-01 -9.633379277690663489e-01
7.344715701452706469e-01 -4.269754590347942802e-01
-9.755912304508276289e-01 1.656059435387491341e-02
-9.822063253479562661e-01 6.876267791949963737e-02
5.762215581091725269e-01 -9.869481157145572059e-01
-9.853832974807814615e-01 -1.722495519068913961e-01
-9.728904493935022213e-01 -3.464002557146983463e-02
-9.724546661385042867e-01 -1.257484489846352194e-01
6.962794396020037802e-01 2.471894279381573467e-01
2.030851750250971532e-01 -1.904714147164221494e-02
2.876356755203035576e-01 -3.111471401004548554e-01
-6.302362995007615432e-02 -1.797425308768256791e-01
2.871003462972616660e-01 -3.036676509775730892e-01
5.047343912872468419e-01 4.074947939757888049e-01
8.051369957012287637e-01 -5.268915997180003696e-01
5.729264336557188253e-01 3.913625893254930599e-01
7.999984223943010786e-01 -7.745149899735079835e-01
-7.948569475627271785e-01 -2.528338874138214010e-02
6.201684460857548320e-01 3.845611827864013899e-01
7.809757823197909232e-01 -4.344539018402002739e-01
4.284719023332179688e-01 4.077485075104778645e-01
7.744048507771943424e-01 -4.015274167172857567e-01
7.642945146709538840e-01 -3.759188642256163781e-01
7.124767918489164353e-01 3.162194832504759967e-01
7.754705578052817350e-01 -4.136272789499573221e-01
7.936545100571388289e-01 -4.802801377339365185e-01
4.780218058716874108e-01 4.069430773639757248e-01
3.228721881112450731e-02 3.343328529286820894e-01
9.440243381010160473e-02 3.537979152587624743e-01
6.941877836469220187e-01 3.338375037951480939e-01
5.387690921092391783e-01 4.018309758577562896e-01
7.194548613929772074e-01 -8.574994088133656156e-01
7.708226082841929117e-01 -3.932761376405888853e-01
-9.099711201615370282e-01 -2.822423642603633098e-01
3.836656401137531480e-01 4.072001967783187570e-01
7.794863582284925485e-01 -7.850857894315248497e-01
1.348189084942960081e-01 3.687333094570981462e-01
-9.386210464611584037e-01 -3.544411983562176793e-01
-7.811444088197470048e-01 1.151110303035435267e-01
5.163298701019465309e-01 4.047627178388648606e-01
7.883506456123045014e-01 -4.598145225208778442e-01
-8.317038120297028936e-01 -1.158038156571543631e-01
-7.382812627009882611e-02 2.859917345598845806e-01
-7.981808857143841696e-01 7.618805192010857930e-03
-8.272485726897214064e-01 -1.105686518987170075e-01
-8.749928314967225784e-01 -2.216791157000841395e-01
7.939540007003293987e-01 -4.712204932316925721e-01
7.840435674395301868e-01 -7.686944317181005903e-01
-2.788188802957369816e-02 3.046590193048147599e-01
-7.828555996040098552e-01 4.085407717553146689e-02
4.668975636137143725e-01 4.069653497480704152e-01
8.468711244823116102e-01 -7.398343019918691699e-01
7.013055736085180847e-01 -8.544895537607972713e-01
-8.365720786288100008e-02 9.162973480464116083e-01
6.102889359395702318e-01 -2.113571757936749673e-01
6.179808603884338059e-01 -2.261110531045895655e-01
6.193604901640934468e-01 -2.254557148100337916e-01
-2.046796170472564569e-02 7.047675564722587493e-01
6.086389792414887978e-01 -2.299517645337092464e-01
6.561039547987077558e-01 -4.134840503629000352e-02
7.393862636980275127e-03 -3.298458929104097770e-01
4.100407876792007134e-01 -6.704218599473144025e-01
3.711497404620039964e-01 -6.141517626337213986e-01
4.550268261106271694e-03 -3.445338211907800208e-01
2.997258259306739836e-01 -5.071457955063174428e-01
3.256459235457054291e-01 -5.282118089986445053e-01
4.084545148836411510e-01 -6.691316049976145930e-01
1.850348145031055491e-02 -3.275933074417931579e-01
1.374574612301648902e-02 -3.268519294802088027e-01
4.117619978852675722e-01 -6.701056084946719338e-01
-3.577238387502257311e-01 -1.120065594639410023e-01
-9.771430468480937215e-01 -7.938217358406061130e-01
4.291622114341797634e-02 1.980996171849621623e-01
-7.998363502177141537e-01 -5.464825171183382846e-01
1.923155625203957220e-01 2.826242516029479068e-01
6.269750705098644517e-01 -7.171945359544429355e-01
-7.311835462368523331e-01 -4.503789756779770226e-01
7.092906407602777019e-01 -2.007269647789262645e-01
-3.896679248906795845e-01 -1.213604508042351871e-01
3.927373647936196477e-01 3.072466208152553335e-01
5.924955535856487598e-01 2.884672302937870692e-01
-4.911369208109195306e-02 1.396028118805451301e-01
-4.054639726239841480e-01 -1.764516710162080670e-01
9.528653699955348388e-01 -3.520871592077270407e-01
8.100010314039496340e-01 2.828914107806687062e-01
9.088816361999241256e-01 1.325936375386784771e-01
-6.895018001524617635e-01 -4.571096196179125215e-03
8.633339988629233908e-01 2.023470711696842006e-01
-7.295833688018054097e-01 3.152032313443091649e-01
4.547034912422772690e-01 4.844315762102738843e-01
9.753611631294755169e-01 -4.613736840402928863e-01
-5.653392262188432493e-01 3.714482267950984795e-01
8.208079041961364730e-01 2.595705754901763695e-01
9.671643488315350146e-01 -5.587944920288316908e-01
-2.586120786985481868e-01 3.579413410415350771e-01
9.742066703222250768e-01 -4.818366173416412934e-01
-6.805301933495111477e-01 2.157098981628147172e-02
-7.052626939777877357e-01 3.352189398955441879e-01
-7.457423750415499430e-01 2.726991384898459492e-01
9.796584405588891764e-01 -8.325122948512253540e-01
9.336012377054068168e-01 -9.165976717218298209e-01
5.184882485724966461e-01 4.792530956837548484e-01
-2.125939639768543721e-01 3.633406714779816582e-01
9.786366911719355244e-01 -5.103410153680267847e-01
9.773346623701535396e-01 -8.086593591422497340e-01
9.657120545070414508e-01 -4.179186798447072082e-01
-7.381680582250516043e-01 3.034362891466546586e-01
-6.948217225203086045e-01 3.581527027449223910e-01
-4.523488504056074611e-01 -9.281343072050183274e-01
3.055094302336281986e-01 4.023020439042628293e-01
-4.528718792662140835e-01 -9.165394576630720991e-01
-4.623920724070580413e-01 -9.317376184876522416e-01
8.531844375058224017e-01 -9.886217992512489339e-01
6.544452277680709029e-01 -9.894550784828712864e-01
-4.420000459316071328e-01 -9.178233304564766826e-01
4.268298082273055405e-01 6.893618063737205759e-02
-4.610667912361261500e-01 -9.473820074642760325e-01
2.863445384536607019e-01 4.157120687877262633e-01
-4.128263120294990429e-01 -8.802382873210794489e-01
8.662571152907347916e-01 -9.862807182447861365e-01
4.355617054595349869e-01 8.829983185793910394e-02
-4.555997428208196087e-01 -9.162023084272226114e-01
5.494720306133051846e-01 1.211640875895589886e-01
9.178996405127558544e-01 -9.590702835891340428e-01
-3.331297093286031963e-01 -1.558975138121194703e-01
2.135344245167313249e-01 4.494771331785176738e-01
7.207630195790304395e-01 -5.249252907653207956e-01
6.253264871814190329e-01 -6.542232101793232779e-02
-2.372957105926714050e-01 3.686144957138470790e-01
3.165103767312826832e-03 9.938655079047624685e-01
5.997951604290721050e-01 -1.950067600498761600e-02
1.510197197425589000e-01 -3.296958477526164000e-01
-9.305587057210054081e-01 9.580987674061706150e-01
2.429510937240452195e-01 5.565441630881806656e-01
7.093215921200621832e-01 5.443225708973493671e-01
-7.498662975956049692e-02 4.984485872393454864e-01
9.781816740625381978e-01 -2.608989272446928798e-01
9.721890063370290935e-01 -8.469342739685621346e-01
-9.085218664023277935e-01 -9.521158236059483748e-01
6.212592380284924776e-01 -6.642697998858653197e-01
1.119558938704386941e-01 4.577137768455474820e-03
6.280654156082323691e-01 -5.896669393896687428e-01
-2.034676854502666110e-01 -1.931039441790400879e-01
-1.563888446578933777e-01 -1.303476992648497923e-01
3.995194528645205079e-01 -9.752911281853859915e-01
9.838832478345519439e-01 -9.627642801196150124e-01
8.703245545842837050e-01 -9.858408530949751558e-01
9.771160989419414022e-01 -9.789610279925056169e-01
4.662724823863139134e-01 4.243209248711170556e-01
7.300047713482240574e-01 1.168433033529370224e-01
6.320963263389978160e-01 6.821738674052727491e-01
-9.625640627197700194e-01 5.698876860059888250e-01
4.245206738195520524e-01 5.843611793656157127e-01
-8.977192602861385762e-01 3.011108560417086188e-02
5.123372578707137137e-01 6.427880432887855822e-01
-6.636051829956017833e-01 6.608038675499272596e-01
-8.635887526062915320e-01 6.453327132636836883e-01
3.612380737918963192e-02 4.377153855602418098e-01
7.136055859467109741e-01 1.031977948753985963e-01
-9.553680264852209003e-01 6.562057589331125040e-01
-9.502659894950993280e-01 -2.899633737251403609e-01
8.330626903448969944e-01 5.200142092940394090e-01
8.669000874446011196e-01 -1.157776779625159236e-01
8.395185164884831908e-01 -2.471565306637657500e-01
7.460082170128279344e-02 4.428220492394424612e-01
-6.408081561978460350e-01 2.700600797480601223e-01
2.616248262239396771e-01 4.770935644294178601e-01
8.491516121347315593e-01 -1.849781478101784060e-01
8.652250635961034053e-01 -1.322102337455923760e-01
3.285901540828700673e-01 4.940958641162164211e-01
8.266298598945039933e-01 -2.707686073393720250e-01
8.427206338928103779e-01 -2.080768042708749377e-01
-7.978690688911109774e-01 1.235541372214663536e-01
7.996376109135905352e-02 4.648792569204400760e-01
8.449199119192487561e-01 6.820291387545585060e-02
8.760667781801217968e-01 -8.687512275519693183e-02
8.291889578530708960e-01 -5.077236879686075621e-01
8.607269104392695214e-01 1.271285901585561540e-02
1.859409824244950826e-01 4.556936575555911029e-01
3.295037094558079804e-01 4.963845354597884452e-01
-6.408081561978460350e-01 2.700600797480601223e-01
8.973896490290682593e-01 1.421081568274799034e-01
8.386766388414854667e-01 -2.388196886150557585e-01
8.488015378696741609e-01 1.067882750234121492e-01
8.541097421655872157e-01 1.020199967709534139e-01
8.431952698176701233e-01 -5.130059043522594564e-01
8.632238644416457829e-01 -1.421276380535256845e-01
8.838904487200308635e-01 -9.756803604706210109e-03
8.890416956663504955e-01 5.058811418124065096e-02
8.814169412337146126e-01 1.957567872567587131e-01
-6.087621162576428713e-01 3.038239139073030115e-01
-7.141168351548785598e-01 3.285098781159320191e-01
8.622588851226491435e-01 -5.247616065758202719e-01
3.027145827005544021e-01 4.844414255074311892e-01
7.412617379211658974e-01 -3.750116864135568662e-01
8.693143616662373230e-01 -7.270338336245683042e-01
7.076949056104480107e-01 5.078750071880567818e-01
7.658633018092757538e-01 -4.871335454357306194e-01
-9.289903007639870314e-01 -3.502075906690316209e-02
4.851572225322218213e-01 5.271177482662726677e-01
-9.747188158007262793e-01 2.503561920241814676e-01
7.833728820417015237e-01 -5.821867866419081494e-01
8.521363947343982836e-01 3.699810626921433698e-01
-3.619588882510973438e-01 2.445521839739139836e-01
-3.956995024772957947e-01 1.852935550039853663e-01
-3.993823032387349148e-01 1.537130923799155946e-01
5.469724842564910317e-01 3.660601239411571672e-01
-3.946336807327757157e-01 1.913341918165675226e-01
-3.683545045122835759e-01 2.232476281955595443e-01
-4.148954180736348363e-01 1.582592670665947665e-01
1.073228883996260041e-01 4.430371289841702476e-01
3.018948486189926284e-01 4.295000996849837049e-01
7.569282653148924345e-01 -4.129284787063789430e-01
6.631815318425258177e-01 9.690803766915956352e-02
2.149943282379491727e-01 4.280764729992990736e-01
3.395267428746850946e-03 4.234166633566918136e-01
-3.959535451597473443e-01 1.833801384054442041e-01
8.967938005872150287e-01 -6.766929667726955255e-01
4.521852457880539689e-01 5.489003695726102361e-01
-3.996122829005819277e-01 -9.674815934431491016e-02
-4.012709003577881184e-01 -9.761365352533712958e-02
-4.334400004197505041e-01 -1.356388911288124444e-01
-4.180147392191584377e-01 -1.212171266861559182e-01
-4.004592288663564315e-01 -9.481448883201637479e-02
-2.859693979133266506e-01 4.301786934043405619e-02
-4.678727812875524972e-01 -1.671759313253642354e-01
-3.020395971768992105e-01 2.390704603309767862e-02
2.674491578917597145e-01 5.081726208255044064e-01
7.609683600069514497e-01 -1.825481870095913006e-01
-3.160755448374967802e-01 3.312282628231133508e-03
-4.567697291126071590e-01 -1.352972282324804709e-01
6.637996616072792122e-01 1.700589830414839243e-01
-5.071429174629464853e-01 -2.134197776437496419e-01
-3.826475690548094555e-01 -8.507487137735014748e-02
-3.896393252583421063e-01 -8.214008671941130935e-02
-3.945590690292235525e-01 -8.951056784687594359e-02
2.730111339164026374e-01 4.090980987441924510e-01
-2.170049030153922143e-01 1.382495386441470187e-01
-4.113664118789175372e-01 5.128184635083632426e-02
6.036606895335256961e-01 1.480061558885524819e-01
-4.375184463056804862e-01 1.148830209447559980e-04
-4.120975146179619575e-01 5.321831880275285087e-02
-4.382418404489836217e-01 -2.710590320769923345e-02
2.446043713403366349e-01 3.340350599016517208e-01
-3.875245668197579985e-01 9.116574701240542922e-02
5.186025686368653798e-01 2.975078224779053038e-01
-3.477573963222964082e-01 -1.596487294064699025e-01
-1.925009312517700355e-01 1.568002569345157138e-01
5.167219655266244160e-01 3.000310910963936983e-01
2.241012995394696672e-01 3.033577019768859406e-01
-1.531317721075902138e-01 2.058950727088632027e-01
5.920497265151482003e-01 2.689831692027894183e-01
-4.641822878485146742e-01 -1.037804300794695767e-01
-3.756490286083773444e-01 5.979286336507527722e-02
-2.884262554027745562e-01 1.044389545387865992e-01
6.167060240920744230e-01 7.927458810048226834e-02
6.369817045108937537e-01 -1.469393245464045705e-01
1.232588105549369262e-01 9.925401231956880732e-01
6.420344477891484214e-01 -1.163486981340906556e-01
4.937927182276746763e-02 9.738418284099102928e-01
4.594192518948588821e-01 9.946733533446531217e-01
4.577391797408949525e-01 9.915580930063948584e-01
6.389736864170275643e-01 -1.522194855301555183e-01
6.386926987624841345e-01 -1.434299437286983281e-01
-1.922858122937476377e-01 4.967127735990599646e-01
-1.846832132007614202e-01 5.395992539306143643e-01
-1.914036382306505413e-01 6.069244859928215607e-01
3.487507987579765434e-01 9.953210379823241860e-01
5.185077978355020489e-01 -4.591586979023531967e-02
6.233408034006044929e-01 -2.007789036022633589e-01
-5.902955582817108748e-01 1.840583876691437304e-01
-5.552110293234706617e-01 -9.665305226234499614e-02
8.208214755268080642e-01 -9.895981987106090561e-01
3.358062141476679807e-01 4.167116289625576453e-01
-5.679589618103857429e-01 -1.407568600645880963e-02
3.610585646879563848e-01 4.317247463157811715e-01
-5.394569736949781369e-01 -8.869164927970629719e-03
9.201238533270085229e-01 -4.014762785399013101e-01
8.962038621037021757e-01 -4.799603446721376621e-01
-6.696230793486257493e-01 3.227846516880177319e-01
-4.541854276315890893e-01 -1.237578184788412639e-01
-5.128070727491997882e-01 2.140143649747250354e-02
