-5.900162898773943232e-02 -1.047430587599558656e-02 -1.204311874150318200e-02 4.801452827076971470e-03 -1.070816845399728823e-02 4.877633243900100779e-03 -1.026850452489513205e-02
2.780341766906933507e-02 -1.255934218567568775e-02 -3.229979240862861783e-03 2.209761842667127066e-02 -8.291579494438752404e-03 -6.474157023989360327e-03 -4.145169899575652447e-03
1.237204676433761646e-03 -2.962764019558351142e-02 3.657966699705526500e-03 1.614800526459683749e-02 -9.096931808711376452e-03 -3.459008660036442997e-03 -6.153797507174519309e-03
3.240082184391854941e-02 6.255583620735165849e-04 -3.366013791516993172e-03 1.504253686708987084e-02 -3.567595822402758535e-03 4.853772284366333553e-03 -1.126277503727652653e-03
-5.949850966526417512e-02 2.496220983250110881e-02 -4.595852627271293164e-03 1.302503509029267516e-02 1.371218529064712095e-02 -8.590690758102531924e-03 -6.304371549044734610e-03
3.279140749090559553e-02 4.814381077994351818e-03 -2.935691518550031295e-03 7.439101022716171872e-03 -1.344721154526325006e-03 8.351115322703156832e-03 8.398309171022199726e-04
3.114698401385514182e-02 -3.659159565564209550e-03 -2.932440501619312627e-03 1.836902701067311128e-02 -5.780403610836416101e-03 3.134495202285141708e-04 -1.802039094770417713e-03
-5.524704354090764075e-02 1.023712435404790580e-02 -2.131273009562241472e-02 7.662565858704268804e-03 7.333132318362140488e-03 -6.234241229757175699e-03 -1.183672208873181968e-03
3.207206552207466504e-02 6.603297164554764939e-03 -9.356697021374016897e-04 2.339215141809543666e-03 9.869291177572758235e-04 5.966468122577133285e-03 3.955303072814733267e-04
3.131256854411706286e-02 1.065306666402262951e-02 2.296693279079804664e-03 -5.582914290174919268e-03 4.809678310072182730e-03 -2.850209657678552493e-03 -5.713379267051319627e-03
4.230870593525353635e-02 1.285226742708826982e-02 3.739386992255778770e-03 4.155541144941802927e-03 1.862038085091812997e-02 -1.052243068869336898e-02 -1.686678673582691843e-02
2.763531841795166533e-02 3.615408484003694578e-02 -1.275970852074727845e-02 -1.857046210888352311e-02 4.708406932844683493e-03 4.521767406547141759e-03 -1.851320088937041461e-02
4.412135898017312957e-02 1.011429510213244197e-02 1.876466595347999226e-03 4.565226830305479239e-03 1.782655082515450032e-02 -6.509591763875890828e-03 -1.439544552851476471e-02
-3.837644648307746847e-02 1.394575278388420804e-02 9.535620100078192121e-03 5.489422129994933099e-03 1.522477283849078128e-02 -6.622190456979131640e-03 5.207794373483153223e-03
-2.670131698380517546e-02 1.055647217930317378e-02 -8.418036563758857574e-03 -7.803141577182828208e-04 1.664221956550395592e-02 -9.287574295192993143e-03 1.361576526132933854e-02
4.444650108600460559e-02 7.024485749719548179e-03 2.022250861269708506e-03 4.539500357213197522e-03 1.756776252324974974e-02 -8.842332046576901680e-03 -1.539646138647506567e-02
3.999476914149022178e-02 2.318772526057106056e-02 -3.611517609157049741e-03 -7.553084993833739970e-03 1.678485310354415824e-02 2.509702480185135084e-03 -1.704075218746132006e-02
2.815866035273393089e-02 3.593409764111490240e-02 -1.519651666278597213e-02 -2.181491724686314762e-02 8.144871636677134333e-03 3.704742351735212155e-03 -1.973540786722947568e-02
4.353382828945135535e-02 1.271196980928961801e-02 7.253970784831419898e-04 2.012125802673419943e-03 1.783769737695082083e-02 -4.913948460936702449e-03 -1.622354184608562622e-02
-3.385545859621369447e-02 1.649865532163777293e-02 3.435993215026842719e-03 4.473500819050586948e-03 1.631035570150398892e-02 -8.319368066889749544e-03 8.427380369842717156e-03
3.085586607125459513e-02 3.256513243029574012e-02 -1.317730718040292098e-02 -1.922617818017293215e-02 1.292870962278874596e-02 2.176229211089532149e-03 -2.114817270020169504e-02
4.232155409476005825e-02 1.931717718117184276e-02 -4.557362264355740121e-03 -4.998646528042919972e-03 1.942151497272850622e-02 2.524664827484333039e-03 -1.998868099978628327e-02
2.888337728307770191e-02 3.531595943090512502e-02 -1.601514562014779916e-02 -2.105972318785241659e-02 7.778436765345232186e-03 2.221671941675443067e-03 -2.015627795684184903e-02
4.082132262079778140e-02 1.804492816396482957e-02 -1.588915171582571490e-03 -2.085240465171162363e-03 1.540435422779451620e-02 6.056481470381187403e-04 -1.632840669307619036e-02
4.225858268423654529e-02 1.535412394780989037e-02 -7.259768876333251618e-04 7.405135346073421629e-04 1.741292170289581928e-02 -2.920531356188455548e-03 -1.674709006689931168e-02
3.927673432152049837e-02 -7.776964202698494200e-03 -3.879805937905617813e-03 2.214558552290575577e-02 5.384601523930662020e-03 5.127856577937434102e-03 -5.992300821758533960e-05
-1.300381507290097709e-02 1.492944790035402765e-02 3.629292032943231411e-02 2.392700457350797904e-04 -2.804115298393602268e-02 7.864360628594033523e-03 6.006518544659280971e-03
3.159818046386404788e-02 2.550637939962231335e-04 1.636952520260958450e-04 -2.759471985908586427e-03 2.775791869524329384e-03 -4.323493606002344093e-03 -4.179835935086518434e-03
-4.574387439539890493e-02 4.823896025083854525e-03 -2.719966692097419703e-02 2.102399988738521634e-03 5.306369441201701925e-03 -5.076809921473577833e-03 4.873548128828943614e-04
-6.945076709551581406e-02 2.389037952529057471e-02 3.058193167936348877e-02 1.563713139915464193e-02 4.387103959948342007e-03 -6.498950787741928845e-03 -1.044429006133752204e-02
3.774836988366840618e-02 -1.645228199994042823e-02 8.529912485257787249e-04 1.970641972035621151e-02 4.891854169186395096e-03 -4.426928355885002137e-03 2.766022193862875331e-03
-4.882750462614850878e-02 -2.426698165773986601e-02 -1.559680374704734696e-02 -1.328296141487666929e-03 -1.222694553196177966e-02 6.506456655758333790e-03 -2.686580702654205698e-03
-4.849757903554757082e-02 6.519002351730447155e-03 -2.628113337635214555e-02 4.967002425934435167e-03 5.918134183674811713e-03 -8.897040457461187143e-03 2.655875676813472270e-03
-9.937593599951758186e-03 -4.044618428478417155e-02 -2.702339315078015544e-03 1.528044184294870093e-02 -1.768108857272570125e-02 -2.420507934036769063e-03 -2.077713305602652254e-03
-3.101697525610416437e-02 -3.455534813774387148e-02 -9.569721082956453989e-03 7.546344718712873906e-03 -1.744588415721048946e-02 6.998362191244289661e-03 -2.357229224754308662e-03
-5.618173087493536638e-02 2.301521954717477766e-02 5.418743387095302164e-03 1.334813581680124178e-02 1.965157712216874034e-02 -3.859874939568286572e-03 -5.414169687635757289e-03
3.706531675142801102e-02 -2.097090346032969878e-03 -6.535012681364679070e-04 1.353494623190498389e-02 3.333116157156523589e-03 4.834565511088638294e-03 -6.938968464906106236e-04
-4.163687357129666061e-02 1.881272652598129508e-02 -2.014145435977957033e-02 8.073949481245252385e-03 1.293482930187488458e-02 -8.989627898928856733e-03 5.832434354878904097e-03
-5.300543723699818049e-02 2.363047182726181819e-02 -7.443575600083874970e-03 7.698176891892356995e-03 1.466438311916288748e-02 -8.799299782284806387e-03 -1.613543982783144631e-03
-6.668175609482583643e-02 2.285490608316247119e-02 2.794576974489584864e-02 1.693712674330540360e-02 3.045482018361709252e-03 -3.228464019787972376e-03 -1.243057432230273464e-02
-3.950547683922936426e-02 -2.523559565527017795e-02 -1.242760877227633287e-02 1.512174064417758264e-03 -1.740683541900308814e-02 7.402807466285504963e-03 -1.198681091985325442e-03
3.422548081883598076e-02 -9.723924651531809299e-04 -3.975304244410480387e-03 1.581567859662532521e-02 -1.442339984835818529e-03 7.408984765216300450e-03 6.665772797596987897e-05
-2.887150703564232007e-02 2.291098776443556070e-02 4.111299992685298749e-02 8.572966763859655656e-03 -2.222901958558163096e-02 5.676896157281127210e-03 -5.438316160069737309e-03
